AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
17.727,1012.0,76.098,4.3293,31.028000000000002,1099.9,540.75,153.01,13.508,1.5877,53.122
12.239,1014.0,86.78399999999999,3.0865,24.141,1084.8,549.76,133.22,11.828,1.9294,74.516
17.294,1029.1,79.952,3.2536,25.212,1090.3,549.93,134.15,12.091,2.44,85.34
4.4971,1013.2,92.02600000000001,2.7028,21.013,1052.7,540.54,118.39,10.937999999999999,8.0981,117.36
13.5,1014.6,80.764,3.2044,23.785999999999998,1082.6,549.94,130.26,11.652000000000001,1.8475,77.559
7.4503,1016.7,88.266,2.4992,19.355999999999998,1034.9,535.04,109.32,10.462,14.456,117.91
16.69,1020.7,42.558,2.634,23.245,1045.2,549.51,106.87,10.211,6.4069,71.248
19.099,1013.9,87.057,4.2705,30.004,1100.0,544.05,150.44,13.212,0.82885,47.163000000000004
11.415,1015.0,78.919,4.1082,32.696,1100.0,529.51,160.79,13.96,1.5015,70.9
28.875999999999998,1015.0,33.806999999999995,3.9099,25.448,1084.1,550.13,130.92,12.048,2.1786,60.258
15.857999999999999,1016.9,57.097,4.2984,32.365,1100.0,530.25,159.65,13.94,0.54093,58.818000000000005
10.759,1009.4,87.885,3.1376,24.355,1086.8,550.18,135.84,11.982999999999999,2.4963,82.024
15.526,1007.3,86.09200000000001,3.3148,24.118000000000002,1076.5,550.36,130.58,11.84,2.3856,54.393
10.577,1004.9,75.653,2.9199,22.615,1062.8,549.59,122.52,11.158,4.8621,72.008
14.545,1018.4,72.036,4.4674,31.303,1100.0,538.01,155.71,13.683,1.4527,51.45
19.327,1011.9,92.07700000000001,2.9076,19.567999999999998,1055.2,549.94,108.71,10.482000000000001,4.4141,55.949
15.992,1004.1,91.204,3.3978,24.756,1086.5,550.0,133.59,11.918,1.547,68.643
29.241,1012.0,53.409,6.031000000000001,30.234,1099.9,539.78,148.43,13.277999999999999,1.0636,55.869
30.044,1009.4,72.208,5.5881,26.816,1096.4,549.68,135.43,12.413,1.392,59.683
11.597000000000001,1020.6,98.978,4.2343,32.617,1100.1,531.4,157.28,13.905,1.4992,73.71600000000001
11.703,1009.4,98.53,2.62,19.072,1052.9,549.22,109.85,10.456,7.2249,87.001
29.885,1008.1,64.306,4.3626,29.184,1099.7,548.04,144.55,12.960999999999999,1.6397,58.839
17.215999999999998,1005.8,67.908,2.6902,19.749000000000002,1056.1,549.91,110.16,10.372,4.1806,64.624
30.949,1011.6,30.87,4.3119,30.497,1100.1,543.58,150.61,13.312000000000001,1.5167,53.566
12.398,1010.9,84.48299999999999,3.0888,24.035999999999998,1084.5,550.04,133.23,11.892000000000001,1.0293,76.218
15.168,1011.3,63.997,3.3623,28.264,1080.2,550.05,133.35,12.02,3.4384,65.322
15.280999999999999,1018.9,72.57300000000001,3.616,23.57,1076.0,549.61,129.43,11.71,2.2985,53.723
20.102999999999998,1010.1,87.823,3.6196,25.088,1088.1,550.37,132.81,12.054,1.5752,63.888999999999996
21.809,1011.1,96.11,4.0757,19.812,1057.3,550.07,109.48,10.539000000000001,4.401,49.601000000000006
27.418000000000003,1001.0,51.06,4.1321,25.296999999999997,1088.9,549.65,131.77,12.01,0.72521,72.577
19.422,1006.9,87.988,3.6069999999999998,22.291,1072.4,549.94,121.82,11.219000000000001,2.83,60.75
15.842,1022.7,84.156,4.0459,31.930999999999997,1099.9,538.52,156.21,13.69,1.1049,81.99700000000001
11.28,1010.6,79.943,3.2284,24.127,1084.4,549.95,132.84,11.785,1.8243,84.07
14.02,1021.3,69.422,3.5954,28.021,1091.4,541.1,143.24,12.776,1.2996,72.32300000000001
27.765,1006.5,61.422,4.6472,29.989,1100.1,545.2,148.31,13.17,1.9496,48.963
15.133,1021.7,70.221,4.14,32.22,1100.0,532.34,155.21,13.727,2.142,81.437
18.854,1010.7,82.163,3.0897,19.675,1050.5,549.81,110.41,10.503,4.2117,46.452
12.915999999999999,1012.4,95.8,4.2579,32.336,1099.9,531.82,157.05,13.797,0.16405,64.06
21.805,1019.4,67.889,4.3234,31.212,1099.9,539.84,152.78,13.532,1.9929,49.248999999999995
0.16153,1020.6,76.97800000000001,2.6551,18.684,1043.5,547.36,109.62,10.392999999999999,10.29,117.27
25.121,1016.3,55.91,3.6286,25.691,1091.9,550.34,133.57,12.157,0.82034,67.038
28.614,1011.7,48.922,4.1025,28.485,1099.4,549.19,142.79,12.922,1.6297,57.82
24.066999999999997,1012.9,93.288,3.4642,20.157,1059.0,549.91,110.07,10.583,3.2274,46.293
18.938,1012.9,80.57,2.7261,19.177,1047.5,550.03,108.34,10.383,4.3531,52.43600000000001
25.026,1012.3,79.696,4.1412,26.035,1093.7,550.31,134.65,12.187000000000001,8.9122,67.066
15.169,1008.6,65.032,3.1834,24.462,1086.3,549.88,133.93,11.909,1.3237,76.469
22.035,1011.2,77.378,3.5985,24.698,1086.3,549.83,130.9,11.92,2.326,63.831
5.6855,1011.7,69.495,2.9821,23.819000000000003,1076.9,550.16,133.52,11.844000000000001,3.4706,75.806
25.194000000000003,1011.8,66.432,4.0324,25.506999999999998,1090.7,550.02,132.97,12.017000000000001,1.3265,67.676
27.32,1010.2,68.176,4.3639,26.189,1094.7,549.96,135.25,12.335999999999999,0.9833700000000001,63.111999999999995
8.9391,1024.6,91.435,3.1063,23.976,1085.1,550.0,133.71,11.728,1.0347,64.673
20.323,1018.0,85.616,3.5313,23.197,1072.5,549.61,125.59,11.558,2.675,51.321999999999996
13.780999999999999,1008.5,86.072,3.1974,23.198,1071.6,549.67,127.15,11.568,2.8987,59.468
10.943,1026.0,66.16199999999999,3.3085,23.307,1075.7,550.05,130.22,11.777000000000001,3.4948,61.93899999999999
10.478,1015.6,80.417,3.2595,23.433000000000003,1074.0,550.19,129.72,11.671,3.2172,61.59
17.817999999999998,1008.5,65.73,2.55,19.372,1054.7,550.06,109.24,10.392999999999999,4.7403,69.46
4.441,1009.6,85.59100000000001,2.6078,20.61,1051.7,540.85,118.38,10.886,9.1433,99.512
7.1675,1002.2,100.17,2.9406,22.935,1078.1,549.98,130.18,11.585999999999999,1.5483,75.543
2.0207,1007.6,69.154,2.3872,18.038,1039.3,547.11,106.91,10.337,8.9255,119.68
5.6257,1018.1,76.777,4.1326,33.134,1100.1,527.17,164.48,14.142000000000001,1.7273,71.283
16.567,1011.1,89.18299999999999,3.333,23.939,1076.6,550.46,130.16,11.84,2.0596,47.854
30.043000000000003,1005.9,53.044,4.4355,30.142,1099.8,545.54,147.11,13.161,2.0009,58.448
17.861,998.47,78.374,4.0828,30.837,1099.9,537.67,152.02,13.417,0.94557,78.90100000000001
13.815,1021.4,91.382,3.1636,24.839000000000002,1079.8,549.96,133.96,11.9,1.0511,61.875
1.5433,1013.2,68.128,2.9119,23.236,1074.0,549.74,132.56,11.664000000000001,4.3983,86.198
9.4506,1022.4,81.456,2.6910000000000003,19.375,1040.4,538.92,109.21,10.485,10.318,105.8
21.238000000000003,1012.9,88.78299999999999,3.5716,19.527,1055.6,549.92,108.59,10.45,5.4552,57.107
29.643,1004.8,56.357,4.425,22.421999999999997,1071.4,550.16,117.24,11.204,2.5739,54.235
12.114,1019.6,96.334,3.2443,25.066999999999997,1089.6,550.03,136.62,11.987,1.1029,64.115
25.436999999999998,1008.1,67.78699999999999,4.2058,30.087,1100.0,545.05,148.05,13.19,1.2427,51.28
12.542,1006.8,75.77,3.1024,24.92,1075.4,549.97,130.85,11.652999999999999,1.8042,65.69
10.017999999999999,1010.7,86.45700000000001,3.24,24.009,1084.8,550.07,133.92,11.790999999999999,1.1948,74.388
28.337,1010.7,35.566,4.3727,31.434,1100.0,540.58,152.46,13.520999999999999,1.814,54.593
30.064,1010.1,54.068999999999996,4.1801,28.701999999999998,1098.3,548.45,143.97,12.905,1.3556,46.68899999999999
19.855999999999998,1015.6,70.009,3.7452,24.23,1078.7,550.16,130.38,11.794,1.8702,58.478
18.223,1015.4,84.649,4.1618,32.556999999999995,1100.3,532.82,155.04,13.743,1.3698,72.07600000000001
4.0188,1018.3,72.498,3.0822,23.092,1071.8,550.12,129.83,11.58,3.9418,78.655
17.533,1018.7,86.00200000000001,2.7189,18.881,1051.9,549.7,106.86,10.355,6.1728,75.577
24.631999999999998,1007.4,83.675,4.4393,29.924,1100.1,545.63,146.98,13.22,1.0781,56.133
12.744000000000002,1018.6,83.29299999999999,3.2733,23.773000000000003,1076.4,550.0,130.71,11.788,2.6481,56.093999999999994
20.423,1010.1,97.18700000000001,3.9794,24.993000000000002,1088.2,550.0,133.43,12.054,7.5894,60.79600000000001
2.9328,1027.7,91.102,4.2860000000000005,25.865,1090.6,549.85,144.69,12.439,2.7751,66.469
20.804000000000002,1010.8,93.62899999999999,3.5355,19.903,1058.7,550.06,111.04,10.645,4.7182,52.19
24.704,1017.1,61.934,4.6622,30.504,1100.0,541.94,150.26,13.434000000000001,1.7165,52.742
9.1131,1019.3,73.991,4.0586,36.304,1100.0,534.16,161.0,13.977,3.2960000000000003,58.906000000000006
10.085,1018.3,84.75299999999999,3.1949,23.705,1084.4,550.01,133.63,11.824000000000002,2.4547,76.23899999999999
17.213,1017.0,68.329,4.1342,30.388,1100.0,541.46,152.49,13.467,1.0749,49.43600000000001
11.821,1011.1,87.72,3.0348,23.546,1082.1,549.92,131.43,11.787,2.5631,78.812
30.604,1010.1,49.656000000000006,6.1042,29.963,1100.0,541.12,146.85,13.196,1.1578,59.912
12.769,1010.7,82.161,4.1181,31.189,1099.9,534.86,156.37,13.638,1.2147,69.29899999999999
8.5483,1017.8,69.475,2.9008,22.68,1060.6,539.17,124.61,11.487,2.2163,119.28
12.155999999999999,1019.7,90.36399999999999,3.1797,24.521,1085.8,549.51,133.47,11.869000000000002,1.3241,67.416
30.732,1014.5,47.751999999999995,4.9745,31.346999999999998,1100.0,535.46,150.85,13.494000000000002,6.567,79.459
15.552,994.42,77.306,3.2825,24.636999999999997,1085.9,550.24,134.17,11.885,2.0126,79.649
24.744,1009.8,91.698,4.0241,20.241,1059.6,549.96,110.43,10.68,4.2068,46.336999999999996
12.747,1007.5,94.579,2.6104,19.199,1050.6,548.3,108.67,10.360999999999999,5.5551,77.715
1.8072,1024.6,92.01799999999999,4.6326,33.738,1100.0,529.6,167.34,14.214,2.6369,55.153999999999996
11.003,1022.5,61.997,4.2215,33.326,1099.8,526.72,162.31,14.125,0.40835,68.943
17.835,1015.2,58.748999999999995,3.5335,29.83,1083.6,550.12,134.46,12.152999999999999,4.2986,65.009
19.244,1015.6,61.412,3.5042,26.476,1084.3,550.11,135.09,12.172,2.4474,61.056999999999995
25.023000000000003,1014.2,49.303000000000004,5.6587,25.588,1092.2,549.99,133.59,12.229000000000001,1.871,78.758
18.706,1009.5,98.381,3.1704,19.236,1054.1,549.97,108.56,10.332,10.715,57.371
25.293000000000003,1015.8,58.059,3.9841,25.14,1082.9,550.01,131.67,11.982000000000001,1.8296,53.231
25.789,1011.3,71.557,3.8492,25.017,1080.8,550.27,130.31,12.013,2.3313,55.303999999999995
24.118000000000002,1012.7,64.393,3.8942,24.808000000000003,1080.9,550.42,130.49,11.929,2.1106,55.922
14.954,1027.4,89.214,2.4737,19.227,1054.3,549.96,109.18,10.425,5.5223,73.536
18.180999999999997,1019.2,86.462,3.2001,25.436999999999998,1088.6,549.54,134.13,12.023,2.7622,84.28299999999999
26.699,1016.2,54.73,3.9326,24.708000000000002,1080.4,549.96,129.31,12.005999999999998,1.9319,52.38
23.914,1014.1,63.335,5.3428,25.915,1093.0,550.17,134.64,12.175999999999998,1.6218,62.242
26.609,1016.6,58.471000000000004,4.0071,25.226999999999997,1083.4,550.15,131.6,12.058,1.9309,53.103
17.628,1011.8,85.001,4.3358,31.226,1099.9,539.94,153.93,13.530999999999999,1.1842,50.615
19.225,1001.6,61.243,2.6494,19.521,1054.4,549.96,108.63,10.32,4.7092,71.601
18.366,1014.2,73.954,2.7764,19.32,1048.3,549.91,109.13,10.404000000000002,4.5755,54.543
11.372,1000.7,99.21600000000001,2.6048,18.649,1037.9,541.78,105.51,10.224,9.8603,98.434
15.498,1014.8,79.436,4.0918,31.664,1100.1,534.74,153.98,13.582,1.3288,80.541
11.058,1024.1,92.464,2.9821,24.101999999999997,1085.7,549.78,134.02,11.918,1.8312,71.61399999999999
19.234,1007.8,86.416,3.1463,19.576,1050.0,549.73,110.03,10.499,3.6722,48.813
25.664,1016.1,34.101,3.753,26.371,1089.5,550.0,137.47,12.314,1.9975,63.11600000000001
16.68,1011.0,77.056,3.2796,24.945999999999998,1087.6,550.1,133.82,11.905999999999999,1.8379,81.195
16.397000000000002,1018.0,99.829,2.7216,19.493,1055.7,550.01,109.49,10.424000000000001,4.6577,62.473
14.020999999999999,1023.0,99.743,4.1313,32.472,1100.0,532.24,155.08,13.725999999999999,1.8042,72.594
17.166,1007.7,84.854,2.7709,19.727999999999998,1049.2,549.75,110.11,10.398,4.8598,53.868
29.178,1012.6,46.833999999999996,4.2349,29.38,1100.0,546.88,145.89,13.083,1.2954,51.556000000000004
26.193,1012.6,39.073,3.7714,35.294000000000004,1096.7,550.18,140.96,12.743,1.5127,64.074
24.448,1013.1,81.557,4.067,25.173000000000002,1089.6,550.15,133.13,12.145,1.652,63.93600000000001
9.5276,1015.3,95.352,3.2263,24.506999999999998,1084.9,549.69,134.1,11.901,1.2068,67.569
8.0776,1021.3,76.122,3.364,25.299,1084.2,549.9,138.08,12.061,3.2354,68.895
14.788,1009.0,86.389,4.1212,31.802,1100.0,533.63,156.09,13.696,2.2161,79.192
20.754,1004.9,90.912,3.1635,19.713,1056.9,549.92,110.21,10.571,8.4342,52.543
9.9999,1019.1,86.86200000000001,2.8291,22.92,1072.8,546.07,127.52,11.484000000000002,2.2109,82.70200000000001
23.566,1016.1,58.251000000000005,3.8224,27.054000000000002,1093.3,549.94,140.19,12.497,2.0248,55.946999999999996
14.389000000000001,1004.2,88.149,2.8128,21.009,1059.1,546.13,116.58,10.918,8.0297,94.516
11.925999999999998,999.27,95.045,3.1526,24.375999999999998,1085.1,549.76,134.56,11.908,1.3298,76.46
14.302,1008.7,92.365,3.2984,24.784000000000002,1086.6,550.17,133.91,11.917,1.8309,68.531
17.742,1009.5,66.192,3.4454,23.976999999999997,1076.9,550.45,129.91,11.795,2.2247,52.596000000000004
10.446,1018.2,84.241,2.9752,24.087,1085.8,549.94,134.19,11.927,1.2025,74.572
16.714000000000002,1016.6,77.117,4.1656,32.145,1100.1,533.78,155.43,13.671,1.5613,74.119
12.177999999999999,1008.9,54.726000000000006,3.6852,28.958000000000002,1095.2,549.97,145.14,12.655,3.1133,72.377
26.798000000000002,1012.1,48.483000000000004,3.7994,20.86,1062.9,550.08,111.9,10.712,3.1118,58.00899999999999
12.7,1007.5,87.20299999999999,2.5922,19.187,1052.9,549.77,109.06,10.405,5.4651,78.39399999999999
22.432,1009.7,82.15299999999999,4.3939,30.659000000000002,1099.9,543.05,149.65,13.31,1.155,49.269
23.715,1010.5,70.916,3.7843,25.557,1090.8,549.8,133.6,12.113,1.4667,69.986
8.4695,1023.4,66.952,2.6219,20.445999999999998,1046.4,549.38,109.62,10.392000000000001,7.2114,75.454
20.57,1010.0,96.406,5.4133,26.11,1086.2,545.32,134.73,12.18,1.9984,57.427
17.957,990.81,51.744,3.4193,29.178,1075.6,550.4,130.04,11.744000000000002,3.4285,64.542
12.206,1007.5,90.45,4.1019,31.811999999999998,1099.9,532.59,158.78,13.76,0.47056000000000003,69.017
13.128,1018.1,92.149,3.2333,24.622,1086.4,550.25,133.44,11.937000000000001,1.1788,64.253
9.9698,1019.8,85.485,3.0021,21.680999999999997,1065.2,549.86,123.48,11.209000000000001,4.0769,61.198
29.741,1009.1,51.912,4.6444,26.484,1095.7,549.93,134.41,12.424000000000001,1.3963,65.263
27.301,1014.2,53.693999999999996,4.2764,25.885,1093.3,550.34,133.84,12.296,0.62513,64.933
8.8749,1017.5,89.47200000000001,3.1954,23.421,1083.2,549.97,132.86,11.777999999999999,2.2225,76.001
21.964000000000002,1010.9,74.12100000000001,4.1047,29.171999999999997,1099.0,546.98,147.49,12.994000000000002,1.6633,52.068999999999996
12.731,1018.2,93.915,3.2562,24.803,1087.7,549.98,134.83,11.908,1.2451,64.225
14.72,1011.8,86.509,2.8994,19.315,1055.7,549.91,110.9,10.491,4.3078,67.825
9.1741,1024.0,70.68,3.2867,23.165,1074.7,549.78,130.62,11.591,3.0364,62.833
17.1,1019.5,73.497,4.0625,31.833000000000002,1100.1,534.64,153.43,13.542,1.2292,74.41
24.283,1012.8,77.962,3.4908,19.03,1051.4,550.05,104.71,10.312999999999999,4.3122,49.021
12.034,1013.5,77.348,3.2876,24.546999999999997,1087.5,550.22,135.65,11.946,1.1721,71.367
24.721,1003.5,65.725,4.7476,30.854,1099.5,537.35,150.27,13.347000000000001,1.4538,62.647
18.31,1004.4,79.539,3.6622,26.646,1089.9,550.03,140.52,12.424000000000001,2.0203,54.824
14.58,1001.9,79.557,2.4492,18.918,1051.0,549.76,107.65,10.26,5.3976,74.165
22.581,1012.8,92.13799999999999,3.5829,18.679000000000002,1050.3,550.0,104.13,10.126,6.2456,53.983999999999995
8.4438,995.93,97.057,3.6069999999999998,27.818,1091.1,541.59,146.77,12.694,0.72617,79.416
18.19,1019.3,76.405,4.0632,31.618000000000002,1100.0,535.21,153.75,13.556,0.9165399999999999,70.857
12.872,1019.3,90.958,3.1222,24.526999999999997,1086.8,550.09,134.59,11.890999999999998,2.6043,78.192
9.9838,1005.2,100.03,4.0819,32.113,1100.0,532.52,159.57,13.735999999999999,0.42433999999999994,68.971
29.055,1010.7,67.905,4.2085,25.88,1092.4,549.57,133.26,12.169,8.7913,64.295
26.089000000000002,1009.8,49.98,4.0753,23.037,1075.4,550.09,121.22,11.341,1.6495,60.696999999999996
22.148000000000003,1002.0,72.38600000000001,3.8056,25.443,1090.8,550.23,135.36,12.065999999999999,1.3666,66.098
10.5,1018.6,98.61,3.0523,23.375999999999998,1078.7,549.93,128.76,11.48,1.5449,63.721000000000004
9.5354,1019.1,89.964,3.2376,24.418000000000003,1085.8,548.67,135.41,11.956,1.9794,80.196
11.458,1009.0,100.12,2.4899,18.934,1050.6,548.61,108.87,10.288,7.7474,93.369
16.979,1007.6,95.835,3.3762,25.398000000000003,1087.8,549.95,134.12,11.905,1.571,64.07600000000001
17.962,996.83,72.604,3.3272,25.482,1089.4,550.21,135.94,12.017000000000001,1.6899,81.49600000000001
24.119,1015.2,70.027,2.8958,19.812,1056.8,550.07,108.29,10.456,4.4883,55.836000000000006
22.726,1014.8,66.803,4.1967,19.952,1057.9,549.74,109.37,10.552999999999999,4.7013,53.784
10.448,1017.0,69.633,2.8163,21.65,1069.5,550.28,121.69,11.165,1.7649,66.333
0.68481,1026.7,56.028999999999996,4.0703,34.213,1100.0,527.71,168.83,14.357999999999999,2.9789999999999996,59.354
13.674000000000001,1017.0,56.543,3.4656,28.116999999999997,1086.1,549.94,137.97,12.245999999999999,4.6188,70.403
9.9057,1004.9,80.84,3.1088,23.403000000000002,1074.2,549.91,131.11,11.557,3.3489999999999998,65.565
23.141,1006.1,75.113,3.9843,26.96,1090.3,549.42,138.79,12.431,1.2431,58.111999999999995
29.266,1012.3,57.657,4.5261,30.593000000000004,1099.9,543.11,148.25,13.311,0.88946,51.895
2.7344,1022.0,82.568,4.1218,33.391,1099.9,530.3,166.42,14.184000000000001,2.7430000000000003,59.235
24.754,1008.7,67.105,3.8295,25.028000000000002,1081.3,550.01,131.33,12.005,2.6664,59.133
24.31,1013.8,87.633,4.7849,25.623,1091.2,549.64,133.54,12.175,1.7201,58.95399999999999
20.695,1002.2,62.858999999999995,3.5042,24.018,1076.2,550.21,128.89,11.769,1.6269,49.961999999999996
19.648,1011.3,84.094,3.9399,25.244,1089.6,549.7,134.17,12.020999999999999,0.8966,67.959
14.225,1003.9,83.715,2.9189999999999996,23.111,1073.9,548.23,126.14,11.459000000000001,3.2659,78.748
19.878,1014.1,80.737,3.7547,24.35,1078.5,550.36,130.24,11.876,1.7095,52.7
17.363,1011.8,87.32700000000001,4.3084,30.861,1099.9,541.36,152.83,13.474,1.23,51.016000000000005
29.945999999999998,1013.1,56.178999999999995,4.3509,29.886,1100.0,545.26,147.3,13.175,1.3011,53.74
27.961,1013.6,52.748000000000005,6.6456,30.715999999999998,1099.9,537.27,150.55,13.415999999999999,1.1504,56.147
10.931,1005.1,74.395,2.6084,20.184,1044.3,548.83,109.4,10.347999999999999,5.5588,74.97399999999999
2.1869,1025.2,84.883,4.2213,34.383,1100.1,526.94,169.04,14.42,2.7245,57.578
14.231,1008.9,100.12,3.7048,25.394000000000002,1088.2,550.36,135.09,11.895999999999999,1.026,64.557
17.336,1008.6,85.28299999999999,3.4010000000000002,24.139,1077.3,550.06,130.61,11.786,1.9332,47.446000000000005
30.48,1011.0,56.968,3.0911,20.445999999999998,1053.2,549.82,109.47,10.564,4.0303,49.54600000000001
2.4984,1021.4,63.047,4.1293,34.459,1099.8,527.35,168.09,14.409,0.47544,60.106
22.002,1006.0,83.93700000000001,3.286,20.000999999999998,1057.8,550.03,110.17,10.52,3.3512,50.07
15.149000000000001,1023.1,69.796,3.2422,23.491999999999997,1074.8,549.76,128.78,11.735,2.9964,58.326
21.325,1012.5,69.544,3.2822,19.618,1056.2,549.94,109.14,10.442,4.0969,56.705
32.357,1007.7,35.946999999999996,5.5142,29.318,1100.0,543.62,143.99,13.017999999999999,0.98234,72.028
29.184,1015.3,56.016000000000005,4.365,29.796999999999997,1100.1,545.19,147.97,13.198,1.5230000000000001,51.86600000000001
8.6095,1010.8,78.88600000000001,2.5891,18.752,1045.2,549.43,109.64,10.272,6.1855,74.518
14.526,1004.6,84.77,4.0384,31.486,1099.8,534.39,155.99,13.65,0.93726,72.533
23.586,1005.1,71.189,3.9539,27.563000000000002,1086.6,545.53,138.29,12.537,1.9933,54.474
13.384,1013.9,76.751,4.1574,32.5,1099.9,530.74,158.78,13.87,1.1456,72.02600000000001
21.235,1018.5,55.073,4.1237,34.403,1100.0,539.39,152.09,13.602,2.7015,66.365
23.304000000000002,1013.1,80.345,5.2495,25.622,1091.3,550.2,133.6,12.200999999999999,1.3509,60.879
28.884,1010.5,50.394,5.9618,29.845,1100.0,541.15,147.29,13.2,1.6387,65.23899999999999
11.630999999999998,1027.1,74.619,4.5451,32.262,1099.8,534.55,159.52,13.914000000000001,2.3066,46.63
8.2937,1015.0,75.22399999999999,2.6294,19.66,1042.3,547.19,109.2,10.38,7.9937,74.98
26.874000000000002,1015.4,65.081,3.8375,24.758000000000003,1080.3,549.72,129.26,12.004000000000001,2.0632,50.181999999999995
27.355999999999998,1014.5,53.071999999999996,3.4441,19.922,1058.2,549.93,108.89,10.544,3.3463,52.321000000000005
8.2788,1026.3,73.938,4.547,32.806999999999995,1100.0,531.33,162.79,14.094000000000001,2.1889,49.81100000000001
25.261999999999997,1013.6,72.743,4.0038,20.026,1057.7,550.03,108.52,10.51,3.7614,51.537
9.8831,1016.9,81.452,3.0777,23.704,1074.6,550.12,130.47,11.568,3.4374,71.20100000000001
16.085,1016.7,80.766,4.1157,32.203,1100.2,533.49,155.32,13.738,1.5821,77.991
30.479,1010.6,41.5,4.3378,29.65,1099.8,546.17,147.87,13.065999999999999,13.639000000000001,51.907
14.622,1019.4,76.461,2.9052,20.913,1058.5,549.64,116.75,10.819,4.2382,57.946000000000005
17.403,1010.7,64.87100000000001,2.8323,20.059,1059.3,550.05,112.15,10.600999999999999,3.7421,64.277
31.461,1010.4,47.806999999999995,4.5564,30.12,1100.1,544.77,147.78,13.173,1.3369,55.703
11.860999999999999,1022.2,58.32,4.4224,31.768,1099.9,536.41,157.99,13.807,2.4911,51.275
20.893,1011.1,88.007,3.6399,20.269000000000002,1060.1,549.99,112.01,10.687000000000001,4.8708,56.942
25.717,1011.9,72.626,4.2444,30.03,1100.0,544.93,147.76,13.196,1.669,48.47
25.275,1005.0,51.277,4.8421,30.662,1100.0,538.91,150.13,13.332,1.033,65.635
18.23,1021.2,67.84,3.2619,25.43,1089.3,549.91,133.73,11.970999999999998,1.6937,88.884
18.813,1009.5,94.42200000000001,3.8103,24.044,1083.6,549.8,130.48,11.815999999999999,1.6491,70.36
13.349,1009.8,89.116,3.4464,26.639,1082.3,540.21,138.4,12.394,3.1868,75.76899999999999
20.151,1009.8,81.389,2.6221,18.441,1041.8,550.24,103.73,10.126,5.5412,48.592
12.876,1020.0,84.665,2.7046,19.002,1048.5,550.01,109.82,10.434000000000001,4.8932,59.3
33.19,1007.5,43.443000000000005,4.6012,29.647,1099.9,546.94,146.86,13.062000000000001,1.6753,56.48
11.636,1021.0,89.90700000000001,2.9696,24.24,1086.1,550.06,134.3,11.943,1.859,76.21300000000001
13.822000000000001,1006.7,88.119,3.4364,23.968000000000004,1076.4,549.73,130.85,11.818,2.3184,54.043
26.393,1009.5,75.977,4.2729,25.785999999999998,1092.2,550.29,133.68,12.128,1.0915,62.113
13.675,1011.1,97.17200000000001,3.2475,24.541999999999998,1085.7,550.01,133.44,11.911,2.6308,81.366
10.445,1021.4,59.931999999999995,4.4875,32.211999999999996,1100.0,534.82,159.51,13.905,2.8243,51.861999999999995
10.392000000000001,1012.5,73.0,3.1601,23.795,1084.1,550.11,133.38,11.794,2.7331,81.49600000000001
22.665,1009.5,84.575,3.8625,25.116,1081.4,549.55,131.87,12.055,2.3035,52.662
18.168,1012.8,69.648,2.7557,20.107,1051.3,550.09,111.09,10.599,3.8792,57.992
15.822000000000001,1017.5,83.829,4.0968,31.473000000000003,1100.0,535.61,152.78,13.565999999999999,1.3604,77.717
4.7405,1027.6,83.353,2.6529,18.922,1036.3,541.15,109.79,10.415999999999999,10.685,94.176
26.837,1016.0,30.985,3.7118,26.002,1087.5,549.71,135.3,12.275,1.9462,62.128
7.7314,1016.3,86.277,3.0358,23.149,1072.7,550.09,129.77,11.630999999999998,3.5944,71.207
8.5515,1025.6,75.48100000000001,4.5321,32.924,1100.0,531.43,162.4,14.129000000000001,1.7133,47.416000000000004
17.042,1013.3,86.28399999999999,3.6391,26.326999999999998,1091.2,549.99,140.74,12.385,1.7847,56.562
11.85,1011.1,78.123,4.2301,32.514,1099.9,529.93,160.13,13.912,0.8528,74.87
18.303,1012.7,66.699,3.5044,24.385,1079.0,550.03,131.05,11.831,2.178,52.718999999999994
10.853,1011.1,84.13799999999999,3.2266,25.881999999999998,1075.0,549.92,130.8,11.62,2.9852,66.432
7.3745,1012.4,83.325,3.1557,23.506,1072.3,549.83,130.05,11.514000000000001,3.2861,73.013
16.250999999999998,1013.1,82.045,3.3784,24.383000000000003,1078.7,549.96,132.19,11.905999999999999,2.023,49.137
20.656,1008.4,59.321000000000005,3.5262,24.334,1078.6,550.18,130.51,11.798,7.5863,64.723
22.983,1009.9,81.15100000000001,3.0008,20.21,1052.2,550.06,110.81,10.529000000000002,3.915,53.211999999999996
15.242,1016.9,83.785,3.1943,24.747,1086.9,550.01,133.31,11.977,0.82383,62.533
14.408,1014.3,76.168,3.1993,23.548000000000002,1075.8,550.09,129.92,11.667,2.4662,52.288000000000004
20.895,1010.1,59.437,3.0722,21.739,1062.2,549.86,118.83,11.017000000000001,3.1460000000000004,54.266999999999996
33.657,1008.6,49.821000000000005,4.435,29.526999999999997,1100.0,547.27,146.19,12.979000000000001,2.0195,55.881
1.429,1019.2,70.8,2.6227,20.523000000000003,1052.2,549.6,113.41,10.579,5.0132,85.73299999999999
12.702,1006.3,80.99600000000001,3.1441,24.189,1085.1,550.07,133.86,11.901,2.283,79.128
27.254,1012.1,59.08,4.5679,26.013,1093.7,549.97,134.21,12.184000000000001,1.7364,64.752
20.514,1015.5,69.32,3.8233,24.541999999999998,1080.3,549.61,131.24,11.849,2.1149,60.288999999999994
