AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
5.1714,1026.7,79.861,5.5021,33.978,1100.2,521.83,168.73,14.549000000000001,1.1986,65.641
5.0513,1027.0,80.023,5.5116,33.851,1100.2,522.44,168.61,14.493,1.7706,65.943
5.0951,1027.2,80.487,5.483,33.634,1100.1,523.0,168.01,14.48,1.7451,66.01100000000001
5.3539,1027.1,80.814,5.4129,33.407,1099.7,523.93,167.34,14.353,1.4594,65.442
5.5488,1027.1,79.02,4.1053,23.488000000000003,1086.0,550.07,134.67,11.880999999999998,2.2691,87.911
5.8593,1027.4,77.598,4.0897,23.421,1085.8,549.89,134.23,11.963,1.4803,85.53299999999999
5.6686,1027.6,77.172,4.0998,23.465,1085.9,550.16,134.25,11.970999999999998,1.4679,86.178
5.4235,1027.6,77.959,4.0702,23.320999999999998,1085.3,549.99,133.69,11.849,1.8342,87.368
5.3242,1027.5,78.093,4.0597,23.296,1085.2,549.86,133.68,11.796,1.9851,87.958
5.2569,1027.5,78.067,4.0652,23.311,1085.2,550.04,133.68,11.773,2.1611,88.022
5.2576,1027.6,78.608,4.0844,23.311,1085.0,549.68,133.68,11.75,2.6685,88.962
5.2221,1027.8,80.929,4.0989,23.348000000000003,1085.3,549.99,133.69,11.727,3.0372,89.62
5.4035,1028.1,82.875,4.0919,23.365,1085.1,549.75,133.51,11.703,2.9204,88.51299999999999
5.632999999999999,1028.5,82.415,4.0835,23.374000000000002,1084.9,550.02,133.34,11.753,2.645,88.079
5.7625,1028.9,83.325,5.1311,31.145,1096.0,529.55,158.9,13.772,1.2499,69.097
6.0417,1029.0,83.72399999999999,5.4133,33.214,1100.1,524.21,166.3,14.392000000000001,0.51752,64.005
6.1005,1029.4,84.836,5.4651,33.435,1100.0,523.31,166.95,14.388,0.43206999999999995,64.148
5.9681,1029.7,86.743,5.4121,33.126,1100.1,524.53,166.75,14.282,0.5062399999999999,64.4
5.9629,1029.4,88.62799999999999,5.4652,33.486999999999995,1100.1,523.34,167.4,14.390999999999998,0.5497,63.839
6.1661,1028.7,90.59200000000001,5.3728,32.65,1100.2,526.07,165.4,14.123,0.3814,63.833999999999996
6.7619,1028.3,91.162,5.5091,33.359,1100.2,523.73,166.3,14.370999999999999,0.041065,62.174
8.6609,1028.2,86.964,5.5054,33.071999999999996,1100.3,525.46,164.05,14.312000000000001,1.6674,65.61399999999999
8.8271,1028.9,85.601,5.4692,32.782,1100.1,526.86,163.5,14.149000000000001,1.7522,65.365
8.7158,1029.3,85.73100000000001,5.5036,33.067,1099.9,525.6,164.16,14.204,1.7274,64.793
8.5525,1029.5,85.228,5.5167,33.243,1100.0,525.03,164.65,14.248,1.6353,65.255
8.4878,1029.7,84.40899999999999,5.5004,33.163000000000004,1099.9,525.06,164.46,14.323,1.726,66.405
8.4755,1029.5,85.024,4.1292,23.551,1085.7,550.06,134.52,11.939,2.4277,84.60700000000001
8.4566,1029.3,84.789,4.1682,23.840999999999998,1087.3,549.91,135.53,12.027000000000001,1.8544,82.523
8.354,1029.2,83.461,4.1639,23.881999999999998,1087.6,549.99,135.77,12.011,1.2953,81.822
8.2788,1028.9,84.05,4.13,23.566999999999997,1085.5,549.98,134.38,11.849,1.4793,82.13799999999999
8.1684,1029.0,83.105,4.0962,23.418000000000003,1084.5,549.9,133.69,11.795,1.6528,82.74799999999999
8.0706,1029.0,81.697,4.0959,23.426,1085.0,550.13,133.68,11.86,1.8325,84.021
7.972,1028.5,80.759,4.0966,23.489,1085.0,549.85,133.95,11.943,1.945,83.78299999999999
7.8324,1028.2,79.765,4.0756,23.423000000000002,1084.7,550.11,133.66,11.878,2.8122,85.2
7.746,1028.1,79.314,4.0691,23.416999999999998,1084.7,550.16,133.68,11.817,3.3459,86.756
7.7496,1028.2,77.435,4.0680000000000005,23.416999999999998,1084.6,550.09,133.59,11.729000000000001,3.2078,86.889
7.8426,1028.2,79.267,4.6622,27.563000000000002,1090.8,539.51,146.33,12.828,2.6936,78.581
8.1803,1028.2,79.60600000000001,5.3671,32.352,1100.1,527.97,162.46,14.007,2.0044,68.258
8.6452,1028.0,75.744,5.5734,33.455999999999996,1100.2,524.13,164.62,14.383,1.6767,65.343
8.9015,1028.0,74.445,5.9202,35.92,1100.1,516.37,169.14,14.837,2.2492,64.89399999999999
8.9929,1028.1,71.983,5.4711,33.15,1099.9,525.02,164.16,14.249,2.5359,67.736
9.3157,1027.5,70.763,5.4255,32.693000000000005,1099.7,526.59,163.2,14.257,0.91027,65.962
9.8384,1026.7,70.018,5.4209,32.602,1100.4,527.22,162.61,14.212,1.6206,69.055
9.7489,1026.2,70.119,5.4867,32.968,1099.9,525.99,163.37,14.217,1.1096,67.029
9.4577,1026.2,72.583,5.442,32.775,1100.0,526.61,163.23,14.257,1.1453,65.63600000000001
9.1053,1026.5,74.793,5.4519,33.094,1100.0,525.86,163.8,14.222000000000001,1.3927,65.514
8.8843,1026.6,76.16,5.4063,32.861999999999995,1099.8,526.89,163.49,14.077,0.392,64.37899999999999
8.6,1026.4,81.232,5.4649,33.247,1100.1,525.53,164.21,14.229000000000001,0.47313999999999995,63.99100000000001
8.6689,1026.8,84.36,5.4418,32.889,1100.2,526.84,163.41,14.219000000000001,0.4303,63.534
8.7568,1026.9,81.655,4.1222,23.683000000000003,1085.7,550.19,134.56,11.981,0.9182600000000001,80.73100000000001
8.6382,1026.7,81.506,4.1392,23.578000000000003,1085.6,550.15,133.83,11.852,1.1562,81.72800000000001
9.0771,1026.9,80.253,4.2323,23.929000000000002,1087.2,550.3,134.31,12.002,1.0497,81.578
9.2377,1026.9,81.191,4.1404,23.611,1085.7,549.96,132.88,11.856,1.8081,83.057
9.3003,1027.1,81.169,4.1972,23.805,1086.4,549.98,133.66,11.956,1.791,82.634
9.4701,1027.1,81.1,4.2646,24.046999999999997,1087.4,550.06,134.19,11.975,1.7762,82.421
9.4882,1026.9,80.105,4.2446,24.041999999999998,1087.5,550.21,134.06,12.040999999999999,2.1408,83.061
9.3307,1027.3,79.748,4.1806,23.826999999999998,1086.4,550.03,133.66,11.950999999999999,2.6518,84.443
8.9579,1027.7,79.89699999999999,4.1322,23.651999999999997,1085.8,550.0,133.62,11.845,2.4397,83.74600000000001
8.4567,1027.9,81.259,4.0812,23.394000000000002,1084.8,550.11,133.37,11.677999999999999,1.4004,82.51
8.3076,1028.1,82.96600000000001,4.1355,23.721999999999998,1086.2,549.94,134.73,11.915999999999999,1.042,80.634
8.9145,1028.4,80.497,4.1594,23.984,1086.6,549.43,135.2,11.95,1.0819,80.087
9.2799,1028.5,76.681,5.4638,33.168,1099.8,526.04,163.33,14.205,1.5704,60.192
9.7828,1028.3,73.257,5.3917,32.681999999999995,1100.1,527.9,162.21,14.212,2.5994,61.318000000000005
10.065,1028.1,70.523,5.4534,33.056999999999995,1099.9,526.04,162.98,14.186,2.4186,60.867
10.061,1027.9,71.725,5.4064,32.773,1100.4,527.01,162.63,14.177,1.2956,63.115
9.7692,1027.7,74.984,5.3797,32.591,1100.1,527.41,162.32,14.075,0.88951,65.627
9.5878,1027.6,75.32,5.4152,32.797,1100.2,526.86,162.78,14.199000000000002,0.79393,64.79
9.4099,1027.0,78.91,5.403,32.809,1100.1,526.19,163.69,14.155,0.3135,63.115
4.6227,1016.1,73.14399999999999,5.365,33.292,1099.9,525.2,166.45,14.243,0.13641,60.38
4.4366,1016.1,75.345,5.2741,32.808,1099.8,526.47,166.45,14.26,1.1656,60.38
4.2287,1016.5,76.635,5.3762,33.436,1099.9,524.1,167.86,14.284,1.264,60.38
3.947,1016.7,79.64699999999999,5.4699,34.135999999999996,1100.1,522.21,169.6,14.425999999999998,1.2554,60.38
3.6902,1016.7,82.87299999999999,5.4075,33.597,1100.1,523.94,168.71,14.392999999999999,0.8196,60.38
3.213,1016.9,86.339,5.3566,33.48,1100.3,524.15,168.94,14.405,1.3511,60.38
3.2111,1017.1,84.859,5.4702,34.059,1099.9,522.03,169.72,14.491,2.0699,60.38
3.3018,1016.9,84.50200000000001,4.3844,25.86,1087.8,543.46,142.84,12.498,2.7253,60.38
3.2569999999999997,1016.7,87.06700000000001,4.0498,23.291,1084.2,549.94,134.33,11.844000000000001,3.0675,60.38
3.0069,1016.7,90.792,3.998,23.261999999999997,1084.5,549.95,134.3,11.895,1.4987,60.38
3.0755,1016.7,88.979,4.0904,23.378,1084.7,550.17,133.65,11.812000000000001,0.28778000000000004,60.38
3.0997,1016.8,88.35600000000001,4.087,23.340999999999998,1084.3,550.22,133.55,11.708,0.21679,60.38
3.3894,1017.0,85.03,4.0783,23.51,1085.5,550.07,134.09,11.82,0.9364100000000001,60.38
3.8933,1017.6,81.17,5.0553,30.680999999999997,1094.8,531.36,157.07,13.592,2.7015,60.38
4.2781,1018.0,81.102,5.3649,32.958,1100.0,526.21,165.98,14.209000000000001,2.1564,60.38
4.908,1018.0,79.738,5.415,33.291,1100.2,525.19,166.32,14.293,2.0614,60.38
6.0546,1017.5,66.131,5.3567,33.14,1100.4,526.81,165.66,14.163,0.78764,60.38
6.6147,1017.5,63.879,5.3989,33.384,1100.0,526.33,165.37,14.259,1.4994,60.38
6.932,1017.6,61.278,5.3757,33.168,1100.1,527.12,164.92,14.2,1.986,60.38
6.4962,1017.8,62.897,5.4461,33.524,1100.4,525.89,165.97,14.302999999999999,1.952,60.38
6.4941,1017.9,64.814,5.4988,33.915,1100.0,524.37,166.46,14.322000000000001,2.0002,60.38
6.2177,1017.9,69.408,5.472,33.463,1100.2,525.98,165.74,14.319,1.5265,60.38
5.9191,1017.9,76.63,4.0373,23.226999999999997,1081.8,549.48,133.2,11.852,2.2717,60.38
5.8165,1017.7,79.227,4.3799,25.603,1087.4,544.9,140.75,12.324000000000002,2.1683,60.38
6.2972,1017.5,82.47399999999999,4.1444,23.665,1084.7,549.66,135.07,11.815,0.58045,60.38
6.3536,1017.5,84.70700000000001,4.0608,23.221,1082.6,550.22,133.04,11.748,0.95076,60.38
6.1675,1017.5,86.008,4.0141,23.173000000000002,1082.0,549.81,132.67,11.752,1.4349,60.38
6.3059,1017.6,80.434,4.0307,23.199,1082.3,549.69,132.67,11.757,1.5181,60.38
6.5689,1017.8,75.173,4.0166,23.377,1082.5,550.19,133.12,11.762,1.6401,60.38
6.3711,1018.0,76.449,4.0076,23.473000000000003,1083.3,550.01,133.66,11.758,1.8238,60.38
5.7488,1018.4,77.76899999999999,4.0391,23.386999999999997,1083.1,550.02,133.67,11.75,1.9569,60.38
5.3565,1018.9,78.818,4.0215,23.36,1082.8,550.12,133.56,11.64,2.2655,60.38
6.187,1019.3,78.938,4.3754,25.754,1086.5,543.97,140.14,12.312999999999999,2.8357,60.38
7.4907,1019.7,66.972,5.372000000000001,33.066,1100.0,527.26,163.55,14.112,2.0066,60.38
8.4423,1019.9,64.48100000000001,5.4191,33.141,1100.4,527.17,162.99,14.195,1.5703,60.38
9.7482,1019.9,62.312,5.4135,32.545,1099.8,529.2,161.12,14.015,1.2242,60.38
10.722000000000001,1019.7,62.256,5.4847,32.461999999999996,1100.3,528.9,160.89,14.044,0.97034,60.38
11.202,1019.2,64.587,5.4668,32.604,1100.0,528.49,161.13,14.008,0.36351999999999995,60.38
10.181000000000001,1019.7,66.703,5.3767,32.383,1100.0,529.28,161.48,13.884,0.27796,60.38
8.2717,1020.1,75.249,5.5121,33.804,1100.0,524.77,165.06,14.255999999999998,0.30332,60.38
7.9563,1020.6,77.149,4.6219,27.774,1091.4,540.43,147.51,12.833,0.43461000000000005,60.38
7.132000000000001,1021.0,80.038,4.0769,23.576,1083.9,549.85,134.34,11.872,0.6221800000000001,60.38
6.3481,1021.0,83.895,4.8819,29.396,1092.4,535.61,152.44,13.232000000000001,0.29788000000000003,60.38
5.5613,1021.1,85.195,4.0397,23.362,1082.8,550.18,133.88,11.765,1.1143,60.38
4.9199,1021.5,87.12299999999999,4.0854,23.443,1083.3,550.09,133.9,11.772,0.8953,60.38
4.781000000000001,1021.6,87.993,4.2033,23.989,1086.6,549.95,134.49,11.927999999999999,0.63853,60.38
4.953,1021.5,86.54,4.2369,23.935,1086.1,550.02,134.25,12.015999999999998,0.7269100000000001,60.38
4.656000000000001,1021.4,85.839,4.1912,23.75,1085.4,549.82,133.66,11.988,0.71226,60.38
4.5507,1021.5,86.383,4.1973,23.826999999999998,1085.6,549.95,134.02,11.869000000000002,0.63469,60.38
4.3956,1022.0,85.84100000000001,4.1766,23.694000000000003,1085.2,550.18,133.66,11.839,1.1085,60.38
4.2673,1022.4,86.354,4.1851,23.695,1085.1,550.09,133.68,11.822000000000001,0.8217,60.38
4.6008,1023.1,87.306,4.1735,23.774,1085.4,550.01,133.67,11.806,0.7145600000000001,60.38
6.0535,1023.6,89.26799999999999,4.216,23.915,1086.2,550.08,133.69,11.789000000000001,1.3625,60.38
8.2786,1023.9,90.846,4.4201,25.276999999999997,1087.3,546.38,137.24,12.187000000000001,2.015,60.38
10.507,1024.0,81.082,5.4257,32.101,1099.6,530.38,159.08,13.935,2.3273,60.38
11.716,1024.2,68.527,5.428999999999999,31.961,1100.0,530.9,158.74,13.994000000000002,0.78472,60.38
12.587,1024.2,67.57300000000001,5.4088,32.372,1100.0,529.7,159.47,13.944,0.9629200000000001,60.38
13.19,1023.7,66.78,5.4006,32.043,1100.0,530.74,158.79,13.902999999999999,0.51695,60.38
13.562000000000001,1023.4,63.821999999999996,5.432,32.23,1100.1,529.68,158.93,13.932,0.25321,60.38
13.349,1023.2,61.975,5.3223,31.859,1100.0,531.2,158.25,13.850999999999999,0.19877999999999998,60.38
13.120999999999999,1023.1,64.335,5.4119,32.418,1100.2,529.33,159.42,13.988,0.12608,60.38
12.574000000000002,1023.1,77.28399999999999,5.3961,32.266,1100.4,529.77,159.68,14.058,0.21899999999999997,60.38
11.520999999999999,1023.4,83.286,5.446000000000001,32.602,1100.0,528.55,160.84,13.992,0.21001,60.38
10.839,1023.6,87.095,5.4138,32.536,1100.0,528.92,161.06,13.955,0.22635,60.38
10.13,1024.1,85.48,5.4992,33.216,1100.1,526.72,163.91,14.206,0.18303,60.38
9.0047,1024.4,84.90899999999999,5.585,33.645,1100.0,524.92,165.13,14.293,0.11475,60.38
6.3992,1024.6,86.82700000000001,5.492999999999999,33.283,1099.9,525.97,165.62,14.157,0.21846,60.38
5.7849,1024.6,88.09,4.1452,23.726999999999997,1084.5,549.25,135.28,11.857999999999999,1.0439,60.38
5.4366,1024.4,88.79299999999999,4.114,23.585,1084.4,550.05,134.66,11.793,1.0699,60.38
5.3341,1024.0,88.14299999999999,4.1669,23.791,1085.6,550.08,134.66,11.895999999999999,0.7280800000000001,60.38
5.2609,1023.5,86.794,4.136,23.796999999999997,1085.9,550.14,134.93,11.994000000000002,0.72717,60.38
5.3509,1023.4,85.88,4.1357,23.816999999999997,1085.7,549.9,134.66,11.924000000000001,0.70021,60.38
5.5016,1023.6,83.323,4.1623,23.820999999999998,1085.4,550.2,134.66,11.890999999999998,0.9535799999999999,60.38
5.9275,1024.0,84.49799999999999,4.2132,23.875,1085.9,550.09,134.65,11.895999999999999,1.2107,60.38
6.2603,1024.3,84.445,4.2231,23.886999999999997,1085.8,549.86,134.67,11.901,1.1788,60.38
7.8169,1024.7,90.95700000000001,4.3121,24.183000000000003,1087.4,550.16,134.66,11.907,0.98198,60.38
10.555,1024.9,91.071,4.4162,24.423000000000002,1089.3,550.15,134.67,11.912,1.7807,60.38
11.509,1024.7,86.22,4.3408,24.288,1088.4,549.95,134.67,11.917,2.9981,60.38
11.92,1024.7,82.322,4.3077,24.153000000000002,1087.1,549.92,133.74,11.924000000000001,1.5961,60.38
12.173,1024.4,80.398,4.3013,24.151999999999997,1087.0,549.9,133.58,11.860999999999999,1.2759,60.38
12.752,1024.0,73.06,4.1635,23.331,1081.8,549.99,129.63,11.719000000000001,1.2845,60.38
13.338,1023.6,68.359,4.0842,22.941999999999997,1079.4,549.82,127.82,11.72,1.0641,60.38
13.672,1023.6,63.383,4.3184,24.361,1087.2,550.32,133.66,11.943,0.6532899999999999,60.38
13.720999999999998,1023.4,66.718,4.2951,24.296,1087.3,550.15,133.61,11.89,0.68862,60.38
13.386,1023.2,74.168,4.1515,23.296,1081.5,550.08,129.71,11.687999999999999,1.1149,60.38
12.82,1023.4,77.068,4.644,26.785,1088.1,542.45,140.97,12.552,0.93489,60.38
11.868,1023.4,79.503,5.472,32.81,1099.9,528.38,160.9,14.035,0.3265,60.38
10.433,1023.2,80.73100000000001,4.1617,23.701999999999998,1084.1,550.11,133.02,11.737,0.9854700000000001,60.38
9.3846,1023.3,81.57300000000001,4.178999999999999,23.73,1084.4,550.16,133.65,11.684000000000001,0.9230299999999999,60.38
8.0497,1023.0,83.525,3.8543,21.448,1071.2,549.76,124.17,11.259,1.4608,60.38
7.0769,1022.9,85.156,4.1591,23.541,1083.6,549.99,133.33,11.822000000000001,0.8625299999999999,60.38
6.7869,1022.7,85.70700000000001,4.1533,23.516,1083.2,549.94,132.57,11.798,0.74,60.38
6.9721,1022.8,83.38799999999999,4.1328,23.564,1083.6,550.16,132.68,11.714,0.53923,60.38
6.5225,1022.7,82.77600000000001,4.1566,23.469,1083.4,550.04,132.67,11.741,1.0956,60.38
6.0249,1022.7,83.258,4.1176,23.423000000000002,1082.9,550.1,132.67,11.731,1.0988,60.38
6.0871,1022.9,82.94,4.0999,23.54,1083.6,550.21,133.17,11.742,0.9232899999999999,60.38
5.7261,1023.0,82.43700000000001,4.151,23.570999999999998,1084.1,550.01,133.68,11.758,1.2226,60.38
5.2598,1023.3,84.806,4.1739,23.706,1084.9,550.07,134.27,11.880999999999998,1.275,60.38
5.4875,1023.6,86.367,4.1823,23.643,1084.6,549.97,133.71,11.856,1.3691,60.38
7.1217,1023.9,90.90899999999999,4.6257,26.476999999999997,1089.1,543.2,141.31,12.505,1.048,60.38
10.307,1024.1,91.22399999999999,5.5249,32.061,1100.0,530.96,157.64,13.924000000000001,0.9781,60.38
13.595,1023.9,76.813,5.5286,31.73,1099.7,532.32,155.27,13.869000000000002,2.3793,60.38
15.703,1023.8,60.854,4.6216,25.439,1092.0,548.98,137.1,12.323,2.0386,61.57899999999999
16.582,1023.5,60.14,5.6383,32.242,1099.8,530.16,156.21,13.873,1.4167,69.196
16.773,1023.0,65.5,5.4532,31.273000000000003,1100.1,533.44,154.53,13.698,1.4133,68.268
16.74,1022.6,69.188,5.4053,31.381,1100.0,533.26,155.19,13.703,0.41471,62.853
16.473,1022.3,72.292,5.4186,31.276,1099.6,533.51,154.68,13.774000000000001,0.27041,63.244
16.402,1022.2,73.05,5.422000000000001,31.717,1100.1,532.3,155.75,13.81,0.070089,61.422
16.166,1022.2,70.993,5.3491,31.415,1100.5,533.4,155.21,13.828,0.26566,64.184
15.038,1022.5,78.292,5.4628,32.135999999999996,1100.1,530.68,158.04,13.876,0.35334,62.278999999999996
13.872,1022.6,84.219,5.6584,33.241,1100.0,527.19,160.66,14.094000000000001,0.26119000000000003,58.02
13.005999999999998,1022.4,83.24600000000001,4.2698,24.160999999999998,1086.3,550.36,134.02,11.904000000000002,0.8918799999999999,73.605
11.73,1022.4,83.679,4.2869,24.151999999999997,1086.3,549.97,134.45,12.002,0.85962,75.22
10.905,1022.3,85.89,4.2368,23.843000000000004,1084.4,549.85,133.23,11.788,0.77212,76.292
10.477,1021.8,87.82700000000001,4.2860000000000005,23.971,1085.4,549.95,133.69,11.899000000000001,0.8758100000000001,76.01100000000001
10.600999999999999,1022.0,89.132,4.3069999999999995,23.998,1085.3,550.12,133.52,11.860999999999999,1.0454,77.76899999999999
10.683,1022.1,89.455,4.2544,24.034000000000002,1085.5,550.16,133.66,11.856,0.9753299999999999,76.086
10.334000000000001,1022.1,89.48,4.3401,24.024,1085.8,550.28,133.74,11.889000000000001,1.1859,75.908
10.185,1021.9,89.257,4.328,24.107,1086.1,550.07,134.47,11.902999999999999,0.985,76.063
10.023,1022.1,93.316,4.3504,23.844,1085.3,549.94,133.66,11.838,1.0237,75.808
9.8489,1022.2,92.66,4.3701,23.918000000000003,1085.6,550.02,133.66,11.843,1.0518,76.064
10.249,1022.4,93.912,4.4201,24.017,1085.6,550.2,133.66,11.927999999999999,1.022,76.009
10.626,1022.8,94.318,4.444,24.281,1087.1,549.84,134.68,11.932,1.1276,76.219
11.443,1023.2,95.05,5.0808,28.406,1090.7,538.58,145.31,12.917,1.0408,69.616
12.890999999999998,1023.1,95.884,5.6117,32.053000000000004,1100.0,530.59,157.73,13.885,1.6157,62.513000000000005
14.436,1022.9,92.289,5.5597,31.746,1100.2,532.11,156.23,13.88,1.4273,65.632
15.686,1022.6,87.70700000000001,5.5572,31.631999999999998,1100.3,532.84,155.44,13.738,1.6147,64.65
16.218,1022.4,83.132,5.4533,31.27,1099.9,534.24,154.73,13.689,1.1548,65.682
16.488,1021.7,80.487,4.524,25.092,1087.6,547.76,134.81,12.218,1.3802,70.23899999999999
15.693,1021.2,84.37899999999999,5.5122,31.95,1099.8,531.78,156.36,13.847999999999999,0.7087399999999999,62.052
15.24,1020.5,84.492,5.4058,31.415,1100.3,533.56,155.33,13.812000000000001,0.48375,63.468
15.228,1020.2,85.016,5.4821,31.712,1100.0,532.55,156.0,13.741,0.46337,62.938
16.0,1020.2,78.414,5.4081,31.278000000000002,1100.4,534.2,154.71,13.699000000000002,0.67711,64.42399999999999
15.633,1020.4,74.77,5.4639,31.935,1100.2,531.59,156.73,13.844000000000001,0.44924,63.343
14.477,1020.8,75.297,4.3105,24.249000000000002,1086.6,549.91,133.62,11.880999999999998,0.5583600000000001,72.648
14.043,1021.1,76.14399999999999,4.2876,24.276,1086.4,550.0,133.5,11.915,0.66497,72.145
13.445,1021.4,76.166,4.2922,24.315,1086.8,549.99,134.14,12.067,0.99764,77.563
12.944,1021.6,79.932,4.2393,23.99,1085.4,549.9,133.12,11.888,1.3206,82.46600000000001
13.672,1021.5,83.22,4.3502,24.283,1086.8,549.92,133.71,11.997,1.3135,81.837
13.376,1021.6,88.564,4.3517,24.066,1085.9,550.16,132.93,11.822000000000001,1.6756,80.333
13.55,1021.4,90.18,4.3077,23.811999999999998,1084.0,549.73,131.67,11.712,1.5789,79.597
12.894,1020.9,90.869,4.3833,24.019000000000002,1085.6,549.78,133.02,11.782,1.6262,81.308
12.530999999999999,1020.7,91.59299999999999,4.371,24.084,1085.5,549.77,133.22,11.817,1.7830000000000001,81.87100000000001
12.767000000000001,1021.0,96.089,4.4337,24.18,1086.6,550.19,133.66,11.879000000000001,1.4875,79.53399999999999
12.194,1020.9,94.42,4.4716,24.055999999999997,1085.7,549.89,133.67,11.899000000000001,1.548,80.795
11.682,1020.8,92.945,4.3982,23.991,1085.5,550.15,133.58,11.864,1.8266,81.79899999999999
11.886,1021.0,95.61200000000001,4.4092,24.159000000000002,1086.0,550.05,133.32,11.74,1.6698,80.01100000000001
13.085,1021.3,93.88600000000001,4.468999999999999,24.673000000000002,1086.8,549.23,134.23,12.023,1.6568,81.73899999999999
13.878,1021.4,92.61,5.5546,32.033,1100.0,531.48,156.7,13.829,1.3885,77.39399999999999
15.657,1020.6,84.523,5.445,31.174,1100.0,534.72,153.45,13.710999999999999,2.0289,70.211
17.699,1020.2,69.79899999999999,5.4436,31.103,1099.9,534.69,152.45,13.595999999999998,2.4382,72.471
18.395,1019.7,66.928,5.3917,30.774,1100.3,535.96,152.26,13.595999999999998,1.1918,68.532
18.977,1018.9,63.16,5.5207,31.201999999999998,1100.0,534.2,152.84,13.669,1.5909,85.189
19.937,1018.4,55.896,5.4201,30.706999999999997,1100.3,536.58,151.0,13.615,1.3855,86.226
19.92,1018.1,60.678999999999995,5.4004,30.928,1100.2,535.82,151.64,13.530999999999999,1.1574,76.352
19.445999999999998,1018.0,62.86,5.3375,30.578000000000003,1099.6,536.88,151.32,13.333,0.9437399999999999,68.991
19.143,1017.9,61.617,4.4469,24.893,1088.7,550.09,133.91,11.987,1.3847,74.822
17.945999999999998,1018.1,66.128,4.6469,26.343000000000004,1090.7,545.96,138.44,12.450999999999999,1.4281,72.904
16.811,1018.3,75.211,5.3629,31.238000000000003,1099.9,534.46,154.71,13.534,0.8565799999999999,66.404
15.61,1018.4,80.992,4.9835,28.674,1093.9,539.73,146.88,12.984000000000002,1.1215,68.742
14.2,1018.5,82.124,4.6752,26.648000000000003,1090.3,544.81,141.09,12.511,1.3868,73.586
13.173,1018.5,83.771,5.5143,32.278,1099.8,530.75,159.21,13.837,0.54677,66.484
12.288,1018.5,86.551,4.6347,26.184,1088.5,544.55,140.01,12.398,1.1071,73.72800000000001
11.356,1018.2,88.10799999999999,5.659,32.864000000000004,1099.8,528.45,161.42,13.948,1.1675,66.24600000000001
10.815999999999999,1017.8,90.052,4.3694,24.261999999999997,1085.4,549.34,134.64,11.970999999999998,1.7632,77.217
10.253,1017.3,90.145,4.3596,23.998,1085.1,549.92,133.99,11.929,1.7485,78.395
9.8396,1016.6,91.73700000000001,4.3271,23.893,1084.3,549.95,133.55,11.765999999999998,2.1675,79.316
9.461,1016.2,91.448,4.3523,24.039,1085.1,550.16,134.38,11.804,1.8748,79.7
8.8396,1016.1,91.70700000000001,4.346,23.801,1083.9,550.1,133.67,11.747,1.9327,79.528
8.6281,1016.2,92.79299999999999,4.3374,23.788,1083.7,550.18,133.51,11.673,2.0885,81.749
9.1686,1016.0,94.20700000000001,4.3645,23.865,1084.2,550.17,133.38,11.694,1.8980000000000001,77.801
10.946,1016.4,97.479,4.4036,24.191,1085.6,549.98,133.56,11.757,1.8239,76.83800000000001
13.204,1016.5,92.441,4.4459,24.421,1086.3,550.14,133.73,11.907,2.3721,77.873
14.427,1016.6,85.573,5.273,29.951999999999998,1096.3,537.1,150.45,13.294,2.9631,74.443
15.020999999999999,1016.5,83.279,5.5026,31.401999999999997,1100.2,534.41,155.52,13.720999999999998,2.9797,73.277
15.694,1016.0,83.884,5.5387,31.518,1100.1,533.66,155.08,13.698,1.2885,68.569
16.578,1015.2,81.592,5.4797,31.191,1100.2,534.91,154.56,13.591,1.4365,69.373
15.924000000000001,1014.9,83.734,5.5367,31.753,1100.2,532.89,156.04,13.741,1.2216,78.93
15.464,1014.6,87.53399999999999,5.485,31.38,1100.1,534.38,155.39,13.696,0.9313299999999999,78.99
15.152000000000001,1014.4,89.82,5.5645,31.583000000000002,1100.0,533.61,156.01,13.732999999999999,0.35501,63.663999999999994
15.245999999999999,1014.3,88.697,4.4482,24.497,1087.2,549.85,133.88,11.9,0.42799,67.209
15.327,1014.6,86.046,4.4339,24.461,1087.0,549.89,133.63,11.808,0.8528100000000001,69.667
14.924000000000001,1014.7,87.396,4.467,24.246,1086.3,550.0,133.39,11.929,0.8710600000000001,71.186
14.61,1014.4,91.50200000000001,4.5024,24.194000000000003,1086.0,550.04,133.38,11.93,0.8046300000000001,69.86
14.251,1014.0,96.304,4.6241,24.264,1086.4,550.31,133.75,11.892999999999999,0.98356,68.859
14.151,1014.2,96.434,4.5615,24.195,1085.6,549.87,133.01,11.767000000000001,0.9735799999999999,68.291
14.129000000000001,1014.3,96.552,4.5104,24.095,1085.0,550.01,132.56,11.913,0.9925799999999999,69.561
14.415,1014.2,95.902,4.5918,24.53,1087.2,550.04,134.06,12.091,0.79904,70.90899999999999
14.292,1014.1,96.389,4.5704,24.449,1087.5,550.11,133.79,12.087,0.74474,69.752
14.283,1013.7,96.212,4.6121,24.516,1086.8,550.16,133.74,12.091,0.6510600000000001,69.85300000000001
14.25,1013.4,96.40799999999999,4.6101,24.586,1087.3,550.07,134.07,12.088,1.1261,71.01100000000001
14.186,1013.2,96.436,4.6161,24.471999999999998,1087.1,549.91,133.67,12.078,1.1681,71.17399999999999
14.452,1012.8,94.999,4.6006,24.427,1087.2,550.25,133.64,12.069,0.89199,71.825
