AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
7.4444,1016.4,96.185,4.5628,33.202,1100.0,535.74,162.99,13.969000000000001,1.0466,77.25
13.54,1015.7,93.71799999999999,3.6635,25.467,1079.1,550.03,133.79,12.015999999999998,1.0961,62.04
22.908,1007.2,66.008,3.772,27.445,1093.5,549.86,141.03,12.632,1.1771,54.879
17.177,1013.8,72.36,3.7354,25.767,1089.3,550.1,134.39,12.046,1.2852,63.367
21.343000000000004,1003.1,82.948,3.8932,26.004,1084.3,549.67,135.75,12.075999999999999,1.8014,60.29600000000001
19.822,1016.3,72.785,3.6321,26.276,1089.3,550.05,138.76,12.402999999999999,2.0043,53.876000000000005
25.647,1009.4,69.601,3.9297,25.342,1079.8,549.97,128.48,11.806,1.8090000000000002,49.955
31.369,1003.6,49.659,4.2988,30.046999999999997,1100.1,546.2,146.72,13.088,2.3224,55.516000000000005
13.254000000000001,1021.4,67.905,3.2105,23.189,1073.8,549.97,128.91,11.689,2.7779,62.18600000000001
23.741999999999997,1004.5,94.14399999999999,4.0833,25.129,1077.9,550.14,129.03,11.847999999999999,2.0797,48.806999999999995
13.425999999999998,1019.0,81.729,2.5636,18.0,1029.9,541.81,102.24,10.065,11.64,86.73
14.097999999999999,1016.0,86.25299999999999,3.2409,23.496,1074.6,549.93,129.13,11.645,2.2915,47.637
20.683000000000003,1016.0,82.73899999999999,3.9921,22.627,1065.2,549.76,119.59,11.183,2.8286,56.062
28.761,1016.7,45.251000000000005,3.9353,25.243000000000002,1083.2,550.02,130.46,12.104000000000001,2.3221,57.466
18.938,1012.9,80.57,2.7261,19.177,1047.5,550.03,108.34,10.383,4.3531,52.43600000000001
25.918000000000003,1011.4,65.173,3.2923,19.844,1050.9,549.95,108.9,10.529000000000002,3.7341,45.24100000000001
30.871,1006.8,57.818000000000005,4.3974,29.794,1100.0,546.29,145.94,13.1,1.8212,56.128
6.2961,1021.7,76.278,3.9088,33.514,1099.9,531.81,163.09,14.093,0.73088,57.391999999999996
25.894000000000002,1010.8,92.43299999999999,4.0785,23.988000000000003,1072.3,549.86,123.02,11.572000000000001,2.2842,46.915
23.759,1012.6,68.30199999999999,4.4311,31.19,1100.1,541.03,150.8,13.45,1.3679,47.547
6.4232,1018.1,100.09,4.3593,24.453000000000003,1072.9,549.03,133.58,11.807,2.3024,74.013
16.656,1015.9,73.433,3.9842,22.674,1065.6,549.41,122.1,11.265999999999998,2.9794,66.274
30.081,1009.9,61.291000000000004,4.5728,28.011999999999997,1094.3,549.86,137.76,12.536,1.6749,61.856
28.366,1012.5,55.056000000000004,4.4448,29.95,1100.1,544.75,148.1,13.23,1.7095,55.406000000000006
8.3151,1023.8,85.459,2.6109,23.901999999999997,1063.5,550.38,122.19,11.064,1.6498,71.908
18.701,1011.4,95.602,3.4443,22.294,1063.5,550.07,120.13,11.114,3.3354,54.981
21.011,1016.7,73.347,3.0408,19.685,1050.9,550.31,110.27,10.604000000000001,4.7142,57.641000000000005
11.793,1016.0,88.773,3.2982,23.3,1073.5,550.25,128.66,11.557,3.2451,57.35
15.968,996.36,72.874,3.3158,25.769000000000002,1074.6,550.0,129.82,11.722000000000001,3.4183,60.515
20.545,1009.9,88.12700000000001,5.2576,30.592,1095.0,541.2,147.4,13.193,1.6037,58.051
6.312,1020.2,82.147,2.5014,21.55,1063.2,549.89,122.85,11.157,2.8360000000000003,74.38600000000001
18.663,1011.3,61.833999999999996,3.7914,25.98,1089.9,550.05,133.72,12.027999999999999,0.9243,65.185
23.238000000000003,1008.9,81.01,4.5902,31.65,1100.0,541.13,153.0,13.470999999999998,1.3127,59.538000000000004
28.01,1003.2,58.458999999999996,4.4952,28.362,1095.2,549.72,138.85,12.638,0.66018,52.95
15.365,1015.2,94.12700000000001,3.7457,24.596,1078.8,549.95,132.77,11.92,1.8065,61.244
10.59,1018.6,78.822,4.9672,36.216,1100.0,526.83,165.33,14.458,0.63185,83.01799999999999
27.651,1006.3,82.551,5.0268,29.215,1099.4,549.34,143.12,12.889000000000001,0.9365700000000001,52.963
12.495,1006.3,73.095,3.2187,23.906999999999996,1075.0,549.85,130.63,11.651,3.5635,66.814
9.8328,1016.9,71.758,2.647,21.664,1044.4,548.53,109.33,10.386,6.2218,73.656
15.479000000000001,1009.0,81.31,3.6893,25.733,1088.5,549.82,134.68,12.058,1.6849,62.718
11.867,1005.3,85.264,3.5349,30.921,1081.7,550.16,135.64,12.04,2.9195,62.018
14.513,1017.1,76.888,2.3552,21.601999999999997,1045.7,550.42,108.38,10.311,2.7727,61.869
21.281999999999996,1006.1,73.292,3.9227,25.934,1084.3,549.9,135.63,12.061,1.2427,62.426
14.67,1011.9,62.922,4.0837,32.662,1099.9,539.55,154.37,13.565,3.7527,62.488
19.377,1011.9,58.871,3.8053,25.986,1090.5,550.42,133.76,12.202,1.2081,66.658
25.544,1012.5,43.79,3.8483,27.924,1096.5,549.89,141.49,12.635,1.2072,61.261
12.046,1012.7,92.044,3.5761,25.320999999999998,1077.9,550.14,134.54,11.823,1.3347,60.748000000000005
21.611,1010.5,78.262,4.6234,31.482,1100.0,541.3,153.53,13.415999999999999,1.6585,60.739
7.404,1024.7,77.837,4.1367,33.365,1100.1,531.78,162.97,14.117,3.0023,58.089
4.747,1018.2,97.637,3.5665,25.101999999999997,1078.3,549.83,134.97,11.953,1.0274,65.29899999999999
19.744,1006.3,75.658,4.6353,32.004,1099.8,539.55,155.35,13.57,1.0003,59.515
26.858,1013.7,53.001999999999995,4.0119,25.066999999999997,1082.0,549.7,130.12,11.922,1.514,55.887
8.1839,1024.1,80.956,2.5457,21.323,1063.6,550.24,122.26,11.149000000000001,2.543,71.778
14.054,1012.4,65.484,2.7422,24.237,1078.9,550.04,133.15,11.918,1.646,62.51
15.785,1015.9,75.44800000000001,3.7006,25.351999999999997,1087.9,549.99,133.53,12.052,1.4271,61.099
19.24,1017.6,96.68700000000001,4.0842,22.693,1067.8,549.91,121.68,11.35,2.4291,55.583999999999996
12.98,1012.2,88.15799999999999,3.8628,26.522,1088.5,549.91,142.3,12.335999999999999,1.2599,69.82
27.296,1005.2,73.454,4.0863,25.331,1079.6,550.14,128.75,11.958,1.7374,51.808
27.686,1008.8,40.47,3.7809,26.381,1087.7,549.92,134.62,12.210999999999999,2.228,59.531000000000006
27.537,1010.9,68.971,5.1393,29.197,1099.6,548.68,144.64,13.004000000000001,1.5243,55.387
14.642999999999999,1013.9,97.01100000000001,3.7897,25.0,1081.1,550.04,134.83,12.023,1.7875,62.583
7.8338,1020.0,86.385,2.5747,21.319000000000003,1062.9,550.0,122.28,11.187999999999999,2.5873,69.331
31.658,1003.1,60.033,4.0993,25.634,1080.3,549.86,128.17,11.914000000000001,0.85405,42.678999999999995
20.732,1009.8,74.35300000000001,4.7928,32.076,1100.0,539.24,154.98,13.61,1.6074,58.748000000000005
18.974,1011.7,93.72,3.8268,22.8,1067.6,550.39,122.31,11.34,2.3344,54.051
19.298,1006.3,83.152,3.7815,24.303,1077.1,549.97,129.89,11.783,1.7153,54.406000000000006
18.893,1012.7,79.153,3.1493,22.645,1068.0,549.79,123.19,11.392000000000001,3.7946,56.964
16.949,1012.6,76.748,3.7633,25.935,1090.8,549.88,135.39,12.015,0.9864799999999999,62.724
20.262999999999998,1013.4,88.051,4.6165,30.919,1099.8,542.82,151.17,13.343,1.2514,56.478
14.362,1006.9,93.318,3.7266,25.069000000000003,1079.6,550.35,134.29,11.805,1.885,61.321999999999996
18.706,1014.8,57.565,3.5802,30.709,1085.6,550.12,135.85,12.163,3.306,63.415
23.92,1014.3,35.885,3.5287,32.461,1085.9,550.01,133.82,12.128,3.4365,67.696
19.31,1007.9,99.803,4.9291,31.201999999999998,1100.0,541.85,152.07,13.43,1.4369,57.695
7.5569,1012.7,98.552,2.8974,19.211,1033.5,542.52,109.15,10.345,5.0376,65.265
8.0848,1022.6,68.633,4.4705,32.45,1100.1,533.47,161.23,14.01,1.9636,50.443999999999996
11.841,1016.0,70.90899999999999,3.0155,24.954,1075.1,549.75,130.5,11.607000000000001,3.116,66.07
10.177999999999999,1020.8,81.783,4.3978,32.878,1099.8,536.03,161.55,13.883,1.656,79.28
3.1918,1022.8,84.429,2.5924,20.956999999999997,1061.3,550.11,121.74,10.975999999999999,2.6572,77.137
12.302,1018.2,84.39,2.7015,24.516,1063.1,549.9,120.94,11.171,1.9865,63.032
23.879,1013.3,75.38,5.0975,30.250999999999998,1100.0,544.65,148.31,13.213,0.79761,51.861000000000004
28.098000000000003,1005.9,82.84100000000001,5.0877,29.581,1099.7,547.95,144.17,12.994000000000002,1.1991,53.751000000000005
5.4497,1022.1,90.021,2.8532,18.867,1043.6,549.9,108.1,10.39,5.5654,94.96799999999999
18.913,1019.7,81.532,4.4483,24.781,1080.4,550.04,131.1,11.894,1.8428,59.137
7.8074,1024.9,81.869,4.6038,33.209,1099.9,531.09,162.89,14.154000000000002,1.8794,46.806000000000004
30.298000000000002,1011.2,54.924,4.0411,25.129,1078.8,550.07,127.43,11.821,1.8847,52.92100000000001
22.676,1010.3,66.554,3.5439999999999996,25.889,1085.7,549.96,135.77,12.117,1.8976,54.676
28.892,1013.5,60.001000000000005,4.3602,30.01,1099.9,544.65,147.93,13.190999999999999,1.6147,53.001000000000005
19.667,1009.2,81.234,3.1172,19.815,1050.4,549.82,110.31,10.54,3.8710000000000004,49.93600000000001
19.844,1015.3,82.74799999999999,3.783,24.278000000000002,1079.1,549.74,130.6,11.931,1.685,52.071999999999996
12.418,1013.8,84.816,3.61,25.303,1078.4,550.51,134.57,11.994000000000002,1.0705,61.512
27.618000000000002,1006.5,67.252,5.1704,30.33,1100.0,545.91,146.78,13.113,1.5041,57.611000000000004
6.3657,1024.9,76.608,2.7664,18.907,1042.0,545.15,110.82,10.502,7.7002,68.582
8.5649,1017.0,88.068,3.2438,23.094,1074.4,550.12,130.6,11.710999999999999,2.9913,60.771
29.229,1018.4,53.423,4.0207,25.293000000000003,1080.1,550.34,127.31,11.842,1.7508,47.724
21.677,1005.9,90.712,4.6784,28.301,1086.7,544.63,139.1,12.557,1.9636,54.06
27.31,1015.1,46.467,3.9363,25.469,1084.2,550.13,131.64,12.123,2.0527,58.275
24.066999999999997,1009.4,84.181,4.4254,29.930999999999997,1099.9,545.17,147.61,13.161,1.3477,52.666000000000004
19.245,1007.7,97.665,4.2284,26.665,1089.0,550.0,139.18,12.368,1.4623,57.986000000000004
25.303,1016.7,57.946000000000005,4.6853,30.497,1099.9,542.07,150.68,13.395999999999999,1.8191,52.405
22.566,1014.2,80.258,4.7594,30.869,1099.9,542.9,151.03,13.362,1.035,50.196999999999996
10.19,1014.4,70.764,3.4829,30.811,1084.4,550.05,137.73,12.047,3.0718,69.831
20.206,1015.4,79.558,4.2213,30.17,1099.9,543.69,150.51,13.294,1.7423,50.244
10.589,1009.5,83.76299999999999,3.3484,27.599,1097.1,549.93,147.76,12.674000000000001,3.9605,72.767
10.087,1012.9,80.266,4.1455,31.965,1099.9,538.09,158.42,13.652000000000001,2.7647,61.12
16.838,1019.3,51.126999999999995,3.2846,23.708000000000002,1076.7,550.24,129.34,11.720999999999998,1.8736,53.693000000000005
35.406,1007.6,37.048,4.2054,25.936,1085.4,550.29,129.86,12.235999999999999,2.0878,55.44
23.019000000000002,1013.4,45.162,2.9989,20.955,1057.1,550.13,114.23,10.799000000000001,3.2349,56.457
13.636,1012.5,96.6,3.1211,18.502,1022.9,537.29,101.34,10.157,13.225,118.47
17.296,1008.7,97.76700000000001,4.2014,26.625999999999998,1079.3,545.29,135.69,12.179,2.7335,58.974
19.142,1006.5,73.60300000000001,3.8283,25.811,1088.8,550.09,133.64,11.959000000000001,1.0602,63.316
11.387,1010.8,97.01700000000001,3.6173,25.051,1086.3,549.82,134.09,11.827,1.207,60.43600000000001
15.91,1022.9,67.979,4.2551,31.256,1099.9,537.68,155.31,13.645,1.9824,49.023
11.607999999999999,1019.7,71.825,4.0175,32.894,1099.8,534.97,159.49,13.84,2.1303,57.43600000000001
8.7995,1022.4,72.892,3.1603,28.886,1074.5,549.96,130.16,11.692,3.7608,68.876
12.091,1021.7,97.09200000000001,3.6461,25.128,1078.8,550.44,134.15,11.927,1.3573,57.818999999999996
19.383,1014.5,58.693999999999996,3.7166,30.668000000000003,1094.3,549.86,141.55,12.622,1.6511,62.456
-4.9279,1034.9,71.525,4.1793,35.044000000000004,1100.0,523.31,174.2,14.728,2.3491,60.118
12.475999999999999,1014.8,85.835,2.9985,20.916999999999998,1053.1,549.9,116.1,10.71,2.137,56.68600000000001
20.726,1013.8,86.162,3.7818,24.905,1082.3,550.01,133.09,12.019,2.2674,53.477
22.388,1014.4,64.89399999999999,3.6367,25.853,1086.5,549.56,135.77,12.245,1.7207,54.797
17.317999999999998,1004.9,92.67399999999999,4.7404,31.621,1099.9,540.68,154.73,13.427999999999999,1.6098,68.339
28.926,1010.9,73.758,3.9378,25.355,1079.4,550.09,127.59,11.872,2.0359,44.763999999999996
26.513,1012.3,68.975,3.8103,25.279,1083.4,550.24,131.93,12.007,1.868,54.858999999999995
21.177,1012.7,69.634,4.0913,29.854,1099.9,544.69,148.97,13.199000000000002,1.4262,56.573
24.355999999999998,1003.6,70.596,3.9004,24.837,1076.0,549.75,127.68,11.823,1.1219,44.256
18.925,1010.9,77.462,4.1411,30.284000000000002,1099.6,543.37,150.64,13.311,1.5416,54.172
26.508000000000003,1012.5,43.402,3.8861,35.404,1096.4,547.88,143.98,12.802,0.75044,56.788999999999994
2.9555,1014.9,84.345,2.4339,19.034000000000002,1044.0,548.83,109.51,10.274000000000001,5.9965,96.411
18.329,1009.6,86.361,3.2175,23.261,1072.2,549.86,126.3,11.482000000000001,2.1467,46.426
21.57,1003.3,56.28,3.5536,24.166999999999998,1076.8,549.87,128.93,11.823,2.1367,52.618
7.3466,1024.0,73.298,4.0431,34.589,1100.0,532.48,162.64,14.038,2.9109,58.04
28.284000000000002,1009.7,67.495,4.6371,28.905,1098.5,549.51,141.84,12.892999999999999,1.6307,61.168
33.145,1006.4,33.938,4.2605,29.566999999999997,1099.0,546.57,146.19,13.039000000000001,1.8109,57.522
18.925,1012.1,78.33800000000001,2.975,19.347,1049.2,550.18,109.58,10.536,3.8654,59.678000000000004
15.83,1017.8,83.475,4.5501,33.199,1100.4,529.37,160.71,14.14,0.75403,55.103
11.985,1021.7,69.947,3.2471,23.250999999999998,1074.6,550.19,129.4,11.705,2.9496,57.903
7.0775,1020.4,74.012,3.1966,23.002,1073.7,550.11,130.36,11.615,2.7025,63.422
16.794,1014.7,64.592,3.8405,33.21,1100.0,538.35,155.1,13.645,1.1717,63.635
25.631999999999998,1004.5,79.758,4.2764,29.656999999999996,1100.1,546.65,146.46,13.067,2.3131,55.97
15.892999999999999,1015.1,75.832,3.9360000000000004,22.328000000000003,1065.2,550.3,121.47,11.267000000000001,2.9847,64.007
19.565,1014.4,62.652,3.4905,27.031,1084.4,550.02,135.03,12.168,2.8828,58.351000000000006
8.5186,1003.1,72.428,3.0686,26.923000000000002,1072.8,549.92,130.63,11.591,3.6994,70.991
23.881999999999998,1010.4,71.288,3.7589,24.741,1079.3,550.17,130.21,11.934000000000001,2.9742,51.049
16.687,1020.5,69.59100000000001,4.7882,32.919000000000004,1100.0,534.77,159.08,13.902999999999999,0.95601,61.42
18.281,1013.2,71.458,3.6618,25.6,1079.2,550.07,133.02,12.011,0.6332,59.558
27.217,1012.4,67.8,3.4915,22.921,1069.3,549.71,121.5,11.324000000000002,2.4669,50.34
27.64,1012.6,68.75,4.1708,24.32,1074.7,549.97,123.93,11.725999999999999,2.3209,50.691
28.644000000000002,1005.6,69.86399999999999,5.0507,29.241,1098.8,548.77,143.25,12.921,1.31,58.13399999999999
25.524,1014.3,81.753,4.2665,29.315,1099.7,546.78,146.18,13.119000000000002,1.5188,51.968
15.058,1011.1,85.684,3.6061,25.425,1078.0,550.0,133.75,11.955,1.0036,60.43899999999999
18.258,1008.6,90.911,3.4015,22.284000000000002,1062.6,549.68,119.81,11.02,3.5543,58.251999999999995
31.415,1005.3,51.211000000000006,4.2815,29.430999999999997,1099.5,547.49,145.38,13.007,2.1682,57.016000000000005
19.846,1011.5,99.029,5.3121,30.028000000000002,1100.1,545.21,148.1,13.197000000000001,1.1273,55.269
10.274000000000001,1027.7,85.182,3.951,26.744,1094.5,549.87,144.77,12.669,2.6852,60.465
13.095,1019.7,83.641,2.7132,23.15,1068.0,550.05,124.78,11.295,1.9202,66.673
10.925,1015.7,99.37,3.8104,24.59,1080.4,550.34,135.44,11.998,1.7041,66.943
6.1937,1016.4,80.059,3.4815,24.779,1085.6,550.1,135.74,11.879000000000001,1.2092,63.39
25.971999999999998,1013.4,53.466,3.9384,24.916,1081.3,549.74,130.29,11.982999999999999,1.8324,54.738
6.7924,1024.0,54.537,3.0744,26.38,1072.3,550.0,128.89,11.54,3.6957,73.59100000000001
23.134,1012.0,87.932,4.4851,28.824,1099.6,547.53,145.69,13.048,1.876,48.025
25.259,1010.7,94.244,3.9177,23.63,1070.1,550.09,121.89,11.5,2.1721,45.098
16.185,1018.1,92.98299999999999,4.3297,23.808000000000003,1075.2,549.94,128.03,11.715,2.079,59.54600000000001
24.695,1016.6,49.88399999999999,3.8598,27.249000000000002,1094.7,550.32,140.59,12.636,1.6292,57.638999999999996
24.37,1008.4,66.418,3.7928,24.899,1080.2,549.49,130.67,11.991,2.3926,57.885
15.898,1012.8,31.930999999999997,3.7013,25.521,1088.7,549.88,133.9,11.958,1.2912,67.23100000000001
13.913,1022.9,91.337,3.6301,25.116999999999997,1078.3,550.17,133.03,11.99,1.0288,59.748999999999995
26.526,1011.2,67.96,4.5961,30.136999999999997,1100.0,544.57,148.23,13.277999999999999,1.7265,41.958999999999996
20.55,1013.6,77.307,3.0237,19.636,1050.6,550.13,110.09,10.571,4.2619,53.365
25.984,1006.2,57.75899999999999,4.2963,30.159000000000002,1099.8,544.51,149.06,13.277000000000001,2.0178,57.321000000000005
23.364,1009.0,92.02600000000001,4.1365,23.991,1069.4,547.81,123.51,11.537,2.5365,50.562
9.6471,1016.9,75.94,3.0521,23.588,1075.0,550.04,130.95,11.655999999999999,4.1677,73.041
13.364,1020.3,77.84100000000001,3.5817,25.175,1079.1,549.91,133.86,11.991,1.4980000000000002,61.396
31.676,1018.6,40.853,3.2804,20.483,1054.8,549.51,109.47,10.74,3.9799,50.483999999999995
22.129,1012.5,84.304,3.2846,20.497,1052.6,549.94,110.47,10.636,2.5403,43.623999999999995
27.601999999999997,1014.1,55.533,4.0406,25.19,1082.6,549.87,130.71,12.050999999999998,1.649,54.41
28.601999999999997,1011.6,35.439,4.2665,29.599,1099.9,546.48,145.78,13.113,1.868,59.515
27.065,1011.2,70.42399999999999,4.5181,30.016,1099.8,544.45,147.42,13.235999999999999,1.5648,53.467
24.55,1012.7,96.82600000000001,3.5899,20.879,1054.5,550.1,110.79,10.722000000000001,3.8949,47.942
14.375,1028.6,61.458999999999996,3.2603,23.596,1077.8,549.8,130.96,11.784,2.6518,56.633
11.905,1021.9,78.84100000000001,4.5725,32.937,1100.1,536.81,159.75,13.827,1.2309999999999999,79.438
10.067,1022.2,84.76899999999999,2.7008,18.79,1044.6,548.76,108.98,10.334000000000001,6.5028,69.158
24.829,1006.4,58.786,3.7782,27.366,1093.0,550.07,140.11,12.603,1.8367,55.055
9.3518,1013.7,63.125,3.1218,24.616,1072.3,549.74,128.83,11.619000000000002,3.8497,70.484
17.057000000000002,1010.0,78.37899999999999,3.5335,25.654,1078.1,549.94,133.52,11.855,0.77698,76.783
25.026,1015.5,64.245,4.9318,31.746,1100.0,540.3,152.8,13.512,1.1418,55.676
18.867,1012.6,91.931,3.6359,22.122,1064.5,549.94,120.36,11.200999999999999,3.0571,46.075
12.574000000000002,1017.8,85.384,3.6012,25.335,1078.8,549.91,134.77,12.01,1.137,64.153
7.0344,1021.5,82.13600000000001,2.7726,19.750999999999998,1043.2,542.52,113.4,10.695,8.4186,80.834
25.664,1016.1,34.101,3.753,26.371,1089.5,550.0,137.47,12.314,1.9975,63.11600000000001
26.066999999999997,1008.3,87.32799999999999,5.0703,29.984,1099.1,546.78,146.14,13.038,1.3163,52.56399999999999
29.629,1006.9,66.196,4.3465,27.631,1088.2,548.08,135.83,12.407,1.4566,54.614
10.802999999999999,1012.2,62.37,2.888,24.886,1055.5,547.18,118.63,10.935,5.7862,75.655
23.566,1014.5,42.881,3.3847,26.725,1079.5,549.97,130.69,11.940999999999999,2.9451,61.766000000000005
26.113000000000003,1011.8,91.67299999999999,3.9541,23.25,1068.3,550.16,120.07,11.398,2.6732,46.193999999999996
3.2705,1021.6,61.768,4.1875,33.162,1099.9,530.34,166.27,14.232000000000001,2.3937,61.159
29.191999999999997,1016.4,32.176,4.4308,31.254,1099.9,540.57,152.06,13.474,1.8364,50.545
10.619000000000002,1016.8,75.358,3.313,27.429000000000002,1096.7,549.74,147.58,12.672,2.7166,67.577
24.555999999999997,1015.4,68.247,4.95,31.766,1100.0,539.99,153.56,13.477,1.1134,52.0
27.131999999999998,1011.7,61.111999999999995,3.9035,25.12,1079.3,550.03,128.2,11.834000000000001,1.7667,54.651
6.8664,1023.6,77.68,2.7331,22.326,1069.5,550.04,127.58,11.475999999999999,2.9598,72.938
25.443,1012.3,68.112,4.3439,30.244,1099.9,543.88,148.92,13.265,1.5938,54.843999999999994
32.181999999999995,1010.6,62.108000000000004,4.3176,26.115,1083.4,549.72,129.25,12.127,1.6304,49.981
21.769000000000002,1008.9,75.60300000000001,4.83,31.866,1099.9,540.76,150.99,13.452,1.1299,51.651
21.478,1007.0,93.01799999999999,4.9564,30.096,1099.9,545.57,148.25,13.189,1.1672,56.17100000000001
1.8232,1007.9,70.688,2.4262,18.629,1046.4,549.29,110.42,10.325,6.216,92.398
7.5722,1017.3,88.42299999999999,3.4507,24.406,1076.0,549.94,134.46,11.845,0.80195,60.05
28.908,1013.9,32.753,4.39,31.39,1100.0,540.23,152.88,13.546,0.8534799999999999,52.88
13.617,1002.3,94.177,3.7512,24.691,1077.9,549.92,133.61,11.868,1.5333,64.337
13.390999999999998,1016.8,56.387,3.4307,30.441999999999997,1086.0,550.04,138.15,12.172,0.22141999999999998,61.916000000000004
8.5563,1017.4,84.62,2.6556,21.396,1062.7,549.94,122.22,11.164000000000001,3.1512,67.991
7.7719,1019.8,85.82799999999999,2.5639999999999996,21.396,1063.7,550.08,122.98,11.251,2.3547,70.719
12.661,1032.5,65.24,2.6399,18.597,1045.0,548.09,108.82,10.368,5.6852,69.805
15.548,1009.6,91.74799999999999,3.7143,25.144000000000002,1080.5,549.93,134.32,11.823,1.6977,63.395
12.885,1008.0,97.29700000000001,3.4062,23.951999999999998,1069.8,550.31,128.15,11.573,1.2411,58.091
24.963,1011.6,86.075,4.0139,25.396,1079.9,550.36,129.09,11.857000000000001,1.6822,45.916000000000004
28.076,1007.1,89.215,4.1388,24.381,1073.3,550.32,123.16,11.501,2.1039,42.284
18.042,1004.7,91.542,3.9078,25.447,1081.7,550.14,135.04,12.067,1.7844,64.469
13.056,1009.4,95.083,3.6964,25.342,1087.0,549.96,134.41,11.997,1.6955,59.57899999999999
24.256,1010.5,70.983,5.2874,30.561,1099.9,544.56,148.62,13.225999999999999,1.214,53.815
15.61,1008.2,89.314,3.6707,25.065,1080.2,550.51,134.14,11.962,1.2726,62.202
11.673,1020.4,79.089,4.5089,33.145,1099.9,536.43,160.55,13.913,0.9154200000000001,80.298
25.689,1012.1,52.013999999999996,4.2852,30.3,1099.9,544.0,149.14,13.27,1.05,49.415
21.195,1008.9,60.8,3.5398,24.435,1079.5,549.74,130.81,11.948,1.8354,50.555
22.404,1008.9,90.084,3.8112,24.654,1077.0,550.03,127.65,11.828,1.9363,46.988
14.876,1010.2,83.104,3.3073,23.81,1076.3,550.42,130.4,11.686,1.6772,50.268
22.005,1012.6,94.21799999999999,3.8554,24.866999999999997,1077.3,550.26,127.81,11.837,1.9902,45.559
23.886999999999997,1016.2,43.051,3.3787,29.659000000000002,1078.5,549.85,129.66,11.832,2.4277,61.479
21.721999999999998,1016.3,85.095,3.8085,24.455,1076.3,550.02,127.9,11.744000000000002,1.6848,47.019
12.738,1013.9,56.018,3.4558,31.188000000000002,1081.4,549.78,134.93,11.991,4.3123,67.59
15.329,1016.0,48.575,3.4160000000000004,29.385,1086.1,550.16,137.88,12.139000000000001,5.0846,71.15100000000001
23.754,1011.9,75.531,3.7558,25.243000000000002,1083.5,550.21,133.07,12.15,1.3763,54.025
11.595,1013.9,95.49600000000001,3.5263,25.066999999999997,1077.7,550.07,134.42,11.844000000000001,1.517,58.678999999999995
26.587,1008.1,57.376000000000005,3.5237,25.285999999999998,1081.8,549.63,131.07,12.01,1.6589,50.79600000000001
29.443,1007.4,86.241,4.1617,24.405,1073.7,549.87,123.19,11.597999999999999,1.9856,41.708999999999996
20.544,1014.2,46.818000000000005,3.6709,30.339000000000002,1092.5,549.7,139.9,12.575,1.9266,62.961000000000006
5.8359,1021.3,90.035,3.1847,22.406999999999996,1063.3,550.05,123.77,11.229000000000001,1.7505,64.282
18.957,1002.6,72.109,3.8919,25.309,1081.2,550.05,134.47,12.046,1.6506,67.685
4.5777,1018.2,82.792,4.1251,33.319,1100.0,531.46,165.22,14.134,2.9104,59.596000000000004
13.638,1005.4,80.991,3.7394,26.575,1084.4,546.33,139.62,12.429,2.4235,55.173
29.454,1009.8,49.42,4.5089999999999995,28.804000000000002,1091.2,545.4,140.7,12.784,1.9569999999999999,57.891999999999996
3.2098,1022.0,87.48700000000001,3.9239,31.747,1100.1,536.37,162.11,13.794,2.9358,60.623000000000005
26.051,1009.4,79.087,4.3922,29.704,1099.7,546.15,146.23,13.115,1.7687,54.731
17.88,1007.9,86.17200000000001,3.7439999999999998,25.301,1081.3,549.9,134.22,12.062000000000001,1.5103,62.449
9.3119,1015.2,98.706,3.5351,24.495,1075.5,550.0,133.26,11.845,1.3385,61.479
28.342,1006.6,63.482,4.7033,29.771,1100.0,545.63,147.39,13.164000000000001,1.6969999999999998,49.17100000000001
26.999000000000002,1014.3,71.575,4.3829,29.945,1100.0,544.94,147.14,13.189,1.6959,51.445
16.235,1020.3,47.007,4.2626,30.986,1099.9,538.77,154.25,13.645999999999999,2.1124,55.136
8.619,1029.4,76.902,2.6634,19.744,1042.6,545.65,109.73,10.515999999999998,9.0835,86.458
13.123,1006.7,87.15700000000001,3.5928,25.4,1077.7,550.27,134.09,11.933,0.9303899999999999,60.843999999999994
7.7863,1024.8,74.80199999999999,3.4049,24.555,1076.4,550.04,134.24,11.892000000000001,1.6106,65.378
14.828,996.99,68.634,2.5749,22.205,1044.7,550.26,108.34,10.145,4.9193,69.104
27.444000000000003,1008.9,83.04700000000001,3.6835,21.455,1056.6,550.11,111.44,10.878,3.3758,47.013000000000005
19.167,1006.6,85.665,3.8796,25.71,1082.7,550.08,135.03,12.119000000000002,0.5783,60.216
15.167,1011.7,95.133,3.8339,25.863000000000003,1089.5,549.98,135.12,11.989,1.2403,61.325
24.092,1006.6,85.45100000000001,4.0748,25.28,1079.4,549.9,130.16,11.869000000000002,2.0876,53.254
15.37,1012.5,75.73899999999999,3.8282,25.379,1088.7,550.1,134.72,12.095999999999998,1.2621,61.008
19.516,1011.6,99.709,5.3417,30.101,1099.8,544.64,148.56,13.232000000000001,1.2925,55.443000000000005
23.730999999999998,1013.0,88.50299999999999,5.0888,30.693,1099.9,543.86,148.02,13.235,1.234,51.2
16.514,1013.7,96.51299999999999,3.6592,22.999000000000002,1068.0,550.31,123.08,11.294,2.8108,53.895
18.998,1010.4,80.764,3.6845,26.98,1091.6,549.87,141.07,12.387,1.3116,55.692
